JOB_NUMBER,JOB_TYPE,C_O_ISSUE_DATE,BIN_NUMBER,BOROUGH,NUMBER,STREET,POSTCODE,PR_DWELLING_UNIT,EX_DWELLING_UNIT,APPLICATION_STATUS_RAW,FILING_STATUS_RAW,ITEM_NUMBER,ISSUE_TYPE,LATITUDE,LONGITUDE,CENSUS_TRACT,NTA,LOCATION
101003619,A1,2/10/16,1008774,Manhattan,425,LAFAYETTE STREET,10003,,,Issued,New,4,Temporary,40.728932,-73.992218,57,West Village,"(40.728932, -73.992218)"
122699525,A1,9/22/17,1076982,Manhattan,15,EAST 12TH STREET,10003,2,2,Issued,New,4,Final,40.734306,-73.993682,61,West Village,"(40.734306, -73.993682)"
121237107,NB,9/22/17,1089890,Manhattan,100,BARROW STREET,10014,32,,Issued,New,1,Temporary,40.731775,-74.007631,69,West Village,"(40.731775, -74.007631)"
104870533,NB,2/6/19,1089439,Manhattan,250,WEST   55 STREET,10019,0,0,Issued,New,37,Temporary,40.765016,-73.982896,137,Midtown-Midtown South,"(40.765016, -73.982896)"
121834961,A1,9/22/17,1010642,Manhattan,110,WEST 14 STREET,10011,9,8,Issued,New,7,Temporary,40.737619,-73.997474,71,West Village,"(40.737619, -73.997474)"
121392723,A1,9/22/17,1018936,Manhattan,41,PARK AVENUE,10016,114,114,Issued,New,5,Temporary,40.748563,-73.980247,80,Murray Hill-Kips Bay,"(40.748563, -73.980247)"
101301173,A1,9/22/17,1019099,Manhattan,160,EAST   38 STREET,10016,199,199,Issued,New,17,Temporary,40.74842,-73.976721,80,Murray Hill-Kips Bay,"(40.74842, -73.976721)"
122272673,A1,9/22/17,1017241,Manhattan,24,EAST 39TH STREET,10016,33,33,Issued,New,4,Final,40.750636,-73.980063,82,Murray Hill-Kips Bay,"(40.750636, -73.980063)"
104870533,NB,11/16/18,1089439,Manhattan,250,WEST   55 STREET,10019,0,0,Issued,New,36,Temporary,40.765016,-73.982896,137,Midtown-Midtown South,"(40.765016, -73.982896)"
104415875,A1,9/22/17,1014744,Manhattan,143,WEST   20 STREET,10011,14,,Issued,New,30,Temporary,40.741574,-73.995439,87,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741574, -73.995439)"
121716161,A1,9/22/17,1038647,Manhattan,1,TUDOR CITY PLACE,10017,764,764,Issued,New,4,Temporary,40.747977,-73.971247,88,Turtle Bay-East Midtown,"(40.747977, -73.971247)"
100734298,A1,8/17/17,1088676,Manhattan,440,LAFAYETTE STREET,10003,,,Issued,New,20,Temporary,40.729327,-73.991907,57,West Village,"(40.729327, -73.991907)"
100734298,A1,5/23/17,1088676,Manhattan,440,LAFAYETTE STREET,10003,,,Issued,New,19,Temporary,40.729327,-73.991907,57,West Village,"(40.729327, -73.991907)"
100734298,A1,3/1/17,1088676,Manhattan,440,LAFAYETTE STREET,10003,,,Issued,New,18,Temporary,40.729327,-73.991907,57,West Village,"(40.729327, -73.991907)"
121237474,NB,9/22/17,1090147,Manhattan,959,1 AVENUE,10022,113,,Issued,New,7,Temporary,40.755567,-73.964934,98,Turtle Bay-East Midtown,"(40.755567, -73.964934)"
100734298,A1,12/6/16,1088676,Manhattan,440,LAFAYETTE STREET,10003,,,Issued,New,17,Temporary,40.729327,-73.991907,57,West Village,"(40.729327, -73.991907)"
122234055,A1,9/22/17,1034826,Manhattan,15,WEST 55 STREET,10019,31,37,Issued,New,7,Temporary,40.762015,-73.975717,104,Midtown-Midtown South,"(40.762015, -73.975717)"
110099722,NB,9/22/17,1089782,Manhattan,301,WEST 46 STREET,10036,12,,Issued,New,7,Temporary,40.759977,-73.988344,127,Clinton,"(40.759977, -73.988344)"
110162724,NB,9/22/17,1089717,Manhattan,305,WEST 46 STREET,10036,497,,Issued,New,9,Temporary,40.760013,-73.988427,127,Clinton,"(40.760013, -73.988427)"
110186218,A1,9/22/17,1080632,Manhattan,12,EAST 72ND STREET,10021,1,22,Issued,New,1,Temporary,40.772138,-73.966294,130,Upper East Side-Carnegie Hill,"(40.772138, -73.966294)"
100734298,A1,9/15/16,1088676,Manhattan,440,LAFAYETTE STREET,10003,,,Issued,New,16,Temporary,40.729327,-73.991907,57,West Village,"(40.729327, -73.991907)"
121610211,A1,9/22/17,1028260,Manhattan,157,COLUMBUS AVENUE,10023,175,175,Issued,New,3,Temporary,40.774318,-73.981038,153,Lincoln Square,"(40.774318, -73.981038)"
104563401,NB,9/22/17,1087665,Manhattan,335,EAST   91 STREET,10128,113,,Issued,New,37,Temporary,40.780678,-73.948484,154,Yorkville,"(40.780678, -73.948484)"
100734298,A1,6/30/16,1088676,Manhattan,440,LAFAYETTE STREET,10003,,,Issued,New,15,Temporary,40.729327,-73.991907,57,West Village,"(40.729327, -73.991907)"
100734298,A1,6/24/16,1088676,Manhattan,440,LAFAYETTE STREET,10003,,,Issued,New,14,Temporary,40.729327,-73.991907,57,West Village,"(40.729327, -73.991907)"
121963303,A1,9/22/17,1054974,Manhattan,1845,ADAM CLAYTON POWELL BLVD,10026,24,24,Issued,New,7,Temporary,40.80086,-73.954233,216,Central Harlem South,"(40.80086, -73.954233)"
121062722,A1,9/22/17,1008529,Manhattan,384,LAFAYETTE STREET,10003,55,55,Issued,New,17,Temporary,40.727612,-73.993376,5502,West Village,"(40.727612, -73.993376)"
103143527,A1,9/22/17,1040756,Manhattan,502,PARK AVENUE,10022,122,,Issued,New,52,Temporary,40.763012,-73.969739,11401,Upper East Side-Carnegie Hill,"(40.763012, -73.969739)"
103555877,NB,6/7/17,1053677,Manhattan,360,LENOX AVE,10027,,,Issued,New,3,Temporary,40.809828,-73.943975,208,Central Harlem North-Polo Grounds,"(40.809828, -73.943975)"
103369196,A1,9/22/17,1048364,Manhattan,150,EAST   93 STREET,10128,64,64,Issued,New,5,Final,40.783776,-73.951981,15801,Upper East Side-Carnegie Hill,"(40.783776, -73.951981)"
103493514,A1,9/21/17,1000828,Manhattan,63,WALL STREET,10005,476,476,Issued,New,54,Temporary,40.705843,-74.008516,7,Battery Park City-Lower Manhattan,"(40.705843, -74.008516)"
104870533,NB,8/22/18,1089439,Manhattan,250,WEST   55 STREET,10019,0,0,Issued,New,35,Temporary,40.765016,-73.982896,137,Midtown-Midtown South,"(40.765016, -73.982896)"
121186698,A1,9/21/17,1002163,Manhattan,39,NORTH MOORE STREET,10013,10,10,Issued,New,7,Temporary,40.719901,-74.007983,33,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719901, -74.007983)"
104870533,NB,5/16/18,1089439,Manhattan,250,WEST   55 STREET,10019,0,0,Issued,New,34,Temporary,40.765016,-73.982896,137,Midtown-Midtown South,"(40.765016, -73.982896)"
121181381,NB,9/21/17,1088827,Manhattan,503,CANAL STREET,10013,325,,Issued,New,6,Temporary,40.724145,-74.008522,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.724145, -74.008522)"
121185289,NB,9/21/17,1090232,Manhattan,347,BOWERY,10003,5,,Issued,New,3,Temporary,40.726535,-73.991734,38,East Village,"(40.726535, -73.991734)"
104870533,NB,2/6/18,1089439,Manhattan,250,WEST   55 STREET,10019,0,0,Issued,New,32,Temporary,40.765016,-73.982896,137,Midtown-Midtown South,"(40.765016, -73.982896)"
120151389,A1,9/21/17,1003136,Manhattan,90,BOWERY,10013,12,12,Issued,New,2,Temporary,40.717459,-73.995346,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.717459, -73.995346)"
102833891,A1,1/11/19,1035071,Manhattan,9,WEST   57 STREET,10019,,,Issued,New,59,Temporary,40.763255,-73.974633,11201,Midtown-Midtown South,"(40.763255, -73.974633)"
102833891,A1,10/9/18,1035071,Manhattan,9,WEST   57 STREET,10019,,,Issued,New,58,Temporary,40.763255,-73.974633,11201,Midtown-Midtown South,"(40.763255, -73.974633)"
104522508,A1,10/26/17,1053528,Manhattan,310,LENOX AVENUE,10027,,,Issued,New,25,Temporary,40.808165,-73.945187,200,Central Harlem South,"(40.808165, -73.945187)"
120803130,A1,9/21/17,1078081,Manhattan,7,WASHINGTON MEWS,10003,,3,Issued,New,15,Temporary,40.731559,-73.995962,59,West Village,"(40.731559, -73.995962)"
104522508,A1,9/29/17,1053528,Manhattan,310,LENOX AVENUE,10027,,,Issued,New,24,Temporary,40.808165,-73.945187,200,Central Harlem South,"(40.808165, -73.945187)"
122255503,A1,9/21/17,1009250,Manhattan,35,5TH AVENUE,10003,1,1,Issued,New,7,Temporary,40.733521,-73.995414,61,West Village,"(40.733521, -73.995414)"
104522508,A1,7/3/17,1053528,Manhattan,310,LENOX AVENUE,10027,,,Issued,New,23,Temporary,40.808165,-73.945187,200,Central Harlem South,"(40.808165, -73.945187)"
104522508,A1,4/11/17,1053528,Manhattan,310,LENOX AVENUE,10027,,,Issued,New,22,Temporary,40.808165,-73.945187,200,Central Harlem South,"(40.808165, -73.945187)"
104329576,NB,9/21/17,1087902,Manhattan,316,THIRD AVENUE,10010,292,,Issued,New,34,Temporary,40.739298,-73.982823,68,Gramercy,"(40.739298, -73.982823)"
101450449,NB,9/21/17,1086501,Manhattan,577,1 AVENUE,10016,209,,Issued,New,52,Temporary,40.743207,-73.973945,70,Murray Hill-Kips Bay,"(40.743207, -73.973945)"
104522508,A1,1/18/17,1053528,Manhattan,310,LENOX AVENUE,10027,,,Issued,New,21,Temporary,40.808165,-73.945187,200,Central Harlem South,"(40.808165, -73.945187)"
104522508,A1,10/24/16,1053528,Manhattan,310,LENOX AVENUE,10027,,,Issued,New,20,Temporary,40.808165,-73.945187,200,Central Harlem South,"(40.808165, -73.945187)"
104522508,A1,8/2/16,1053528,Manhattan,310,LENOX AVENUE,10027,,,Issued,New,19,Temporary,40.808165,-73.945187,200,Central Harlem South,"(40.808165, -73.945187)"
121329151,NB,9/21/17,1090104,Manhattan,210,EAST 39TH STREET,10016,57,,Issued,New,1,Temporary,40.748686,-73.975411,78,Murray Hill-Kips Bay,"(40.748686, -73.975411)"
104522508,A1,5/13/16,1053528,Manhattan,310,LENOX AVENUE,10027,,,Issued,New,18,Temporary,40.808165,-73.945187,200,Central Harlem South,"(40.808165, -73.945187)"
104522508,A1,2/19/16,1053528,Manhattan,310,LENOX AVENUE,10027,,,Issued,New,17,Temporary,40.808165,-73.945187,200,Central Harlem South,"(40.808165, -73.945187)"
102833891,A1,7/18/18,1035071,Manhattan,9,WEST   57 STREET,10019,,,Issued,New,57,Temporary,40.763255,-73.974633,11201,Midtown-Midtown South,"(40.763255, -73.974633)"
102833891,A1,4/27/18,1035071,Manhattan,9,WEST   57 STREET,10019,,,Issued,New,56,Temporary,40.763255,-73.974633,11201,Midtown-Midtown South,"(40.763255, -73.974633)"
110041062,A1,12/14/18,1024896,Manhattan,200,WEST   57 STREET,10019,,,Issued,New,35,Temporary,40.765628,-73.980315,137,Midtown-Midtown South,"(40.765628, -73.980315)"
110041062,A1,9/26/18,1024896,Manhattan,200,WEST   57 STREET,10019,,,Issued,New,34,Temporary,40.765628,-73.980315,137,Midtown-Midtown South,"(40.765628, -73.980315)"
104346860,A1,12/6/17,1081812,Manhattan,701,LENOX AVENUE,10039,,,Issued,New,32,Temporary,40.820542,-73.936166,232,Central Harlem North-Polo Grounds,"(40.820542, -73.936166)"
104346860,A1,8/3/17,1081812,Manhattan,701,LENOX AVENUE,10039,,,Issued,New,31,Temporary,40.820542,-73.936166,232,Central Harlem North-Polo Grounds,"(40.820542, -73.936166)"
104346860,A1,5/15/17,1081812,Manhattan,701,LENOX AVENUE,10039,,,Issued,New,30,Temporary,40.820542,-73.936166,232,Central Harlem North-Polo Grounds,"(40.820542, -73.936166)"
121186171,NB,9/21/17,1089733,Manhattan,509,WEST 38TH STREET,10018,225,,Issued,New,6,Temporary,40.757326,-73.997787,117,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.757326, -73.997787)"
104346860,A1,2/17/17,1081812,Manhattan,701,LENOX AVENUE,10039,,,Issued,New,29,Temporary,40.820542,-73.936166,232,Central Harlem North-Polo Grounds,"(40.820542, -73.936166)"
121036609,A1,9/21/17,1043042,Manhattan,171,EAST 73RD STREET,10021,1,1,Issued,New,1,Final,40.770769,-73.960886,128,Upper East Side-Carnegie Hill,"(40.770769, -73.960886)"
120481246,NB,9/21/17,1089709,Manhattan,625,WEST 57 STREET,10019,709,,Issued,New,15,Temporary,40.771014,-73.993054,135,Clinton,"(40.771014, -73.993054)"
104856942,NB,9/21/17,1088726,Manhattan,770,11 AVENUE,10019,864,0,Issued,New,36,Temporary,40.768154,-73.99296,135,Clinton,"(40.768154, -73.99296)"
120713647,A1,9/21/17,1024918,Manhattan,922,7TH AVENUE,10019,306,306,Issued,New,15,Temporary,40.766412,-73.979408,137,Midtown-Midtown South,"(40.766412, -73.979408)"
121813234,NB,9/21/17,1026799,Manhattan,424,WEST 55TH STREET,10019,17,,Issued,New,5,Temporary,40.766998,-73.987592,139,Clinton,"(40.766998, -73.987592)"
104346860,A1,11/22/16,1081812,Manhattan,701,LENOX AVENUE,10039,,,Issued,New,28,Temporary,40.820542,-73.936166,232,Central Harlem North-Polo Grounds,"(40.820542, -73.936166)"
104346860,A1,8/26/16,1081812,Manhattan,701,LENOX AVENUE,10039,,,Issued,New,27,Temporary,40.820542,-73.936166,232,Central Harlem North-Polo Grounds,"(40.820542, -73.936166)"
104836019,A1,9/21/17,1028633,Manhattan,41,WEST   72 STREET,10023,128,132,Issued,New,11,Temporary,40.776957,-73.977694,157,Lincoln Square,"(40.776957, -73.977694)"
104177203,A1,9/21/17,1032491,Manhattan,657,AMSTERDAM AVENUE,10025,115,,Issued,New,42,Temporary,40.791399,-73.97229,177,Upper West Side,"(40.791399, -73.97229)"
104346860,A1,5/31/16,1081812,Manhattan,701,LENOX AVENUE,10039,,,Issued,New,26,Temporary,40.820542,-73.936166,232,Central Harlem North-Polo Grounds,"(40.820542, -73.936166)"
121992013,A1,9/21/17,1055002,Manhattan,1851,ADAM CLAYTON POWELL BLVD,10026,23,23,Issued,New,7,Temporary,40.801189,-73.953991,216,Central Harlem South,"(40.801189, -73.953991)"
103677433,A1,9/21/17,1054922,Manhattan,123-5,CENTRAL PARK NORTH,10026,17,,Issued,New,33,Temporary,40.798697,-73.953516,216,Central Harlem South,"(40.798697, -73.953516)"
110041062,A1,6/7/18,1024896,Manhattan,200,WEST   57 STREET,10019,,,Issued,New,33,Temporary,40.765628,-73.980315,137,Midtown-Midtown South,"(40.765628, -73.980315)"
110041062,A1,3/15/18,1024896,Manhattan,200,WEST   57 STREET,10019,,,Issued,New,32,Temporary,40.765628,-73.980315,137,Midtown-Midtown South,"(40.765628, -73.980315)"
121582689,A1,9/21/17,1001249,Manhattan,15,PARK ROW,10038,285,239,Issued,New,6,Temporary,40.711508,-74.007679,1501,Battery Park City-Lower Manhattan,"(40.711508, -74.007679)"
102573788,A1,9/21/17,1001192,Manhattan,135,WILLIAM STREET,10038,30,0,Issued,New,19,Temporary,40.709359,-74.006644,1502,Battery Park City-Lower Manhattan,"(40.709359, -74.006644)"
120684928,A1,9/21/17,1005536,Manhattan,78,RIVINGTON STREET,10002,20,20,Issued,New,14,Temporary,40.72039,-73.989379,3001,Chinatown,"(40.72039, -73.989379)"
103438852,A1,1/10/19,1080846,Manhattan,215,WEST   57 STREET,10019,,,Issued,New,4,Temporary,40.765864,-73.980824,137,Midtown-Midtown South,"(40.765864, -73.980824)"
121326537,A1,7/13/17,1010393,Manhattan,126,LEROY  STREET,10014,,,Issued,New,8,Temporary,40.730318,-74.007931,69,West Village,"(40.730318, -74.007931)"
121326537,A1,4/17/17,1010393,Manhattan,126,LEROY  STREET,10014,,,Issued,New,7,Temporary,40.730318,-74.007931,69,West Village,"(40.730318, -74.007931)"
121326537,A1,1/20/17,1010393,Manhattan,126,LEROY  STREET,10014,,,Issued,New,6,Temporary,40.730318,-74.007931,69,West Village,"(40.730318, -74.007931)"
122692988,A1,9/21/17,1048849,Manhattan,1707,2 AVE,10128,16,18,Issued,New,2,Temporary,40.779427,-73.950627,14602,Yorkville,"(40.779427, -73.950627)"
121186867,A1,9/20/17,1000865,Manhattan,99,WALL STREET,10005,55,0,Issued,New,9,Temporary,40.705,-74.007156,7,Battery Park City-Lower Manhattan,"(40.705, -74.007156)"
121326537,A1,10/25/16,1010393,Manhattan,126,LEROY  STREET,10014,,,Issued,New,5,Temporary,40.730318,-74.007931,69,West Village,"(40.730318, -74.007931)"
121326537,A1,7/28/16,1010393,Manhattan,126,LEROY  STREET,10014,,,Issued,New,4,Temporary,40.730318,-74.007931,69,West Village,"(40.730318, -74.007931)"
121577481,A1,9/20/17,1007314,Manhattan,154,SPRING STREET,10012,3,3,Issued,New,6,Temporary,40.724367,-74.001566,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.724367, -74.001566)"
122717890,A1,9/20/17,1009482,Manhattan,24,FIFTH AVENUE,10011,420,420,Issued,New,3,Temporary,40.733011,-73.995811,63,West Village,"(40.733011, -73.995811)"
121326537,A1,4/28/16,1010393,Manhattan,126,LEROY  STREET,10014,,,Issued,New,3,Temporary,40.730318,-74.007931,69,West Village,"(40.730318, -74.007931)"
120021485,A1,9/20/17,1019164,Manhattan,120,EAST 39TH STREET,10016,,119,Issued,New,21,Temporary,40.749779,-73.978024,80,Murray Hill-Kips Bay,"(40.749779, -73.978024)"
103438852,A1,10/26/18,1080846,Manhattan,215,WEST   57 STREET,10019,,,Issued,New,3,Temporary,40.765864,-73.980824,137,Midtown-Midtown South,"(40.765864, -73.980824)"
103438852,A1,7/26/18,1080846,Manhattan,215,WEST   57 STREET,10019,,,Issued,New,2,Temporary,40.765864,-73.980824,137,Midtown-Midtown South,"(40.765864, -73.980824)"
122284740,A1,9/20/17,1088709,Manhattan,260,WEST 26 STREET,10001,204,204,Issued,New,10,Temporary,40.746693,-73.995907,91,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.746693, -73.995907)"
103438852,A1,5/3/18,1080846,Manhattan,215,WEST   57 STREET,10019,,,Issued,New,1,Temporary,40.765864,-73.980824,137,Midtown-Midtown South,"(40.765864, -73.980824)"
121325547,NB,9/20/17,1085119,Manhattan,301,EAST 50TH STREET,10022,57,,Issued,New,11,Temporary,40.754734,-73.968161,98,Turtle Bay-East Midtown,"(40.754734, -73.968161)"
110005743,NB,9/20/17,1090179,Manhattan,100,EAST 53 STREET,10022,93,,Issued,New,2,Temporary,40.758816,-73.972061,100,Turtle Bay-East Midtown,"(40.758816, -73.972061)"
121716303,A1,12/15/17,1010394,Manhattan,110,LEROY STREET,10014,,,Issued,New,19,Temporary,40.730268,-74.007393,69,West Village,"(40.730268, -74.007393)"
121716303,A1,9/22/17,1010394,Manhattan,110,LEROY STREET,10014,,,Issued,New,18,Temporary,40.730268,-74.007393,69,West Village,"(40.730268, -74.007393)"
103319491,NB,9/20/17,1087101,Manhattan,60,EAST   55 STREET,10022,76,,Issued,New,55,Temporary,40.760691,-73.97262,102,Midtown-Midtown South,"(40.760691, -73.97262)"
121185760,NB,9/20/17,1089664,Manhattan,435,WEST 31 STREET,10001,844,,Issued,New,10,Temporary,40.751916,-73.998686,103,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.751916, -73.998686)"
121092744,A1,9/20/17,1086701,Manhattan,223,WEST 34TH STREET,10119,348,0,Issued,New,10,Temporary,40.751384,-73.991529,109,Midtown-Midtown South,"(40.751384, -73.991529)"
121716303,A1,6/29/17,1010394,Manhattan,110,LEROY STREET,10014,,,Issued,New,17,Temporary,40.730268,-74.007393,69,West Village,"(40.730268, -74.007393)"
121186509,A1,9/20/17,1015235,Manhattan,485,SEVENTH AVENUE,10018,1,,Issued,New,1,Temporary,40.752465,-73.989544,109,Midtown-Midtown South,"(40.752465, -73.989544)"
122012570,A1,9/20/17,1044388,Manhattan,300,EAST 64TH STREET,10065,103,103,Issued,New,14,Temporary,40.763578,-73.961713,110,Lenox Hill-Roosevelt Island,"(40.763578, -73.961713)"
121716303,A1,4/6/17,1010394,Manhattan,110,LEROY STREET,10014,,,Issued,New,16,Temporary,40.730268,-74.007393,69,West Village,"(40.730268, -74.007393)"
121328116,NB,9/20/17,1089722,Manhattan,551,TENTH AVENUE,10018,600,,Issued,New,9,Temporary,40.758797,-73.996087,117,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.758797, -73.996087)"
110079842,A1,9/20/17,1083745,Manhattan,407,WEST   42 STREET,10036,828,828,Issued,New,17,Temporary,40.758616,-73.993051,121,Clinton,"(40.758616, -73.993051)"
122156004,A1,9/20/17,1083091,Manhattan,415,EAST 73RD STREET,10021,94,94,Issued,New,4,Temporary,40.768255,-73.954935,124,Lenox Hill-Roosevelt Island,"(40.768255, -73.954935)"
121011403,A1,9/20/17,1041649,Manhattan,31,EAST 74 STREET,10021,10,1,Issued,New,9,Temporary,40.773013,-73.964243,130,Upper East Side-Carnegie Hill,"(40.773013, -73.964243)"
121332370,A1,9/20/17,1806601,Manhattan,318,WEST 52 STREET,10019,30,0,Issued,New,3,Temporary,40.763869,-73.98599,133,Clinton,"(40.763869, -73.98599)"
121716303,A1,1/6/17,1010394,Manhattan,110,LEROY STREET,10014,,,Issued,New,15,Temporary,40.730268,-74.007393,69,West Village,"(40.730268, -74.007393)"
121716303,A1,10/5/16,1010394,Manhattan,110,LEROY STREET,10014,,,Issued,New,14,Temporary,40.730268,-74.007393,69,West Village,"(40.730268, -74.007393)"
120059943,A1,9/20/17,1030544,Manhattan,2109,BROADWAY,10023,409,409,Issued,New,31,Temporary,40.780408,-73.982076,159,Lincoln Square,"(40.780408, -73.982076)"
102676793,A1,9/20/17,1088453,Manhattan,127,EAST  107 STREET,10029,108,,Issued,New,35,Temporary,40.793174,-73.946366,172,East Harlem South,"(40.793174, -73.946366)"
120899652,A1,9/20/17,1032246,Manhattan,101,WEST 87TH STREET,10024,72,95,Issued,New,23,Temporary,40.78735,-73.972104,173,Upper West Side,"(40.78735, -73.972104)"
110416210,A1,9/20/17,1058384,Manhattan,2166,FREDERICK DOUGLAS BLVD,10026,62,64,Issued,New,17,Temporary,40.804939,-73.954978,218,Central Harlem South,"(40.804939, -73.954978)"
121716303,A1,7/12/16,1010394,Manhattan,110,LEROY STREET,10014,,,Issued,New,13,Temporary,40.730268,-74.007393,69,West Village,"(40.730268, -74.007393)"
104455019,A1,9/20/17,1001199,Manhattan,45,JOHN STREET,10038,84,0,Issued,New,4,Temporary,40.709241,-74.008,1502,Battery Park City-Lower Manhattan,"(40.709241, -74.008)"
121330764,NB,9/19/17,1000017,Manhattan,6,WATER STREET,10004,250,,Issued,New,1,Temporary,40.702744,-74.012201,9,Battery Park City-Lower Manhattan,"(40.702744, -74.012201)"
121748038,A1,9/19/17,1001458,Manhattan,15,WARREN STREET,10007,4,0,Issued,New,2,Final,40.713932,-74.007492,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.713932, -74.007492)"
121181675,A1,9/19/17,1016966,Manhattan,444,PARK AVENUE SOUTH,10016,190,,Issued,New,1,Temporary,40.744705,-73.983082,74,Midtown-Midtown South,"(40.744705, -73.983082)"
122660209,A1,9/19/17,1015147,Manhattan,110,WEST 30TH STREET,10001,2,2,Issued,New,2,Final,40.747535,-73.990252,95,Midtown-Midtown South,"(40.747535, -73.990252)"
122877985,A1,9/19/17,1033734,Manhattan,321,WEST 80 STREET,10024,14,16,Issued,New,1,Temporary,40.7852,-73.981053,167,Upper West Side,"(40.7852, -73.981053)"
121544739,A1,9/19/17,1053531,Manhattan,4,WEST 126TH STREET,10027,7,11,Issued,New,1,Temporary,40.807302,-73.942294,200,Central Harlem South,"(40.807302, -73.942294)"
122403504,A1,9/18/17,1001446,Manhattan,9,MURRAY STREET,10007,30,27,Issued,New,4,Temporary,40.713314,-74.007759,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.713314, -74.007759)"
103451337,A1,9/18/17,1001446,Manhattan,15-Sep,MURRAY STREET,10007,27,,Issued,New,40,Temporary,40.713314,-74.007759,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.713314, -74.007759)"
121716303,A1,4/14/16,1010394,Manhattan,110,LEROY STREET,10014,,,Issued,New,12,Temporary,40.730268,-74.007393,69,West Village,"(40.730268, -74.007393)"
121716303,A1,1/19/16,1010394,Manhattan,110,LEROY STREET,10014,,,Issued,New,11,Temporary,40.730268,-74.007393,69,West Village,"(40.730268, -74.007393)"
110347688,A1,1/11/19,1024899,Manhattan,250,WEST   57 STREET,10107,0,0,Issued,New,31,Temporary,40.766391,-73.982119,137,Midtown-Midtown South,"(40.766391, -73.982119)"
104403655,A1,9/18/17,1088445,Manhattan,157,HUDSON STREET,10013,15,15,Issued,New,32,Temporary,40.721647,-74.008298,39,SoHo-TriBeCa-Civic Center-Little Italy,"(40.721647, -74.008298)"
121332156,A1,9/18/17,1082769,Manhattan,2,STUYVESANT OVAL,10009,210,210,Issued,New,5,Temporary,40.731208,-73.977799,44,Stuyvesant Town-Cooper Village,"(40.731208, -73.977799)"
104578734,A1,9/18/17,1079135,Manhattan,484,BROADWAY,10013,2,,Issued,New,28,Temporary,40.72159,-74.000011,45,SoHo-TriBeCa-Civic Center-Little Italy,"(40.72159, -74.000011)"
122288960,A1,9/18/17,1007033,Manhattan,54,GREENE STREET,10013,6,4,Issued,New,2,Temporary,40.722413,-74.001515,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.722413, -74.001515)"
110347688,A1,9/14/18,1024899,Manhattan,250,WEST   57 STREET,10107,0,0,Issued,New,30,Temporary,40.766391,-73.982119,137,Midtown-Midtown South,"(40.766391, -73.982119)"
120072964,A1,9/18/17,1016142,Manhattan,12,EAST   18 STREET,10003,4,0,Issued,New,10,Temporary,40.738184,-73.991062,52,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.738184, -73.991062)"
122860421,A1,9/18/17,1015475,Manhattan,5,WEST 19TH STREET,10011,2,2,Issued,New,2,Temporary,40.739337,-73.991946,54,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.739337, -73.991946)"
104363056,A1,11/14/17,1010388,Manhattan,148,LEROY STREET,10014,,,Issued,New,10,Temporary,40.730466,-74.009478,69,West Village,"(40.730466, -74.009478)"
104363056,A1,8/17/17,1010388,Manhattan,148,LEROY STREET,10014,,,Issued,New,9,Temporary,40.730466,-74.009478,69,West Village,"(40.730466, -74.009478)"
104363056,A1,5/17/17,1010388,Manhattan,148,LEROY STREET,10014,,,Issued,New,8,Temporary,40.730466,-74.009478,69,West Village,"(40.730466, -74.009478)"
100570151,A1,10/11/16,1051991,Manhattan,1680,LEX AVENUE,10029,,,Issued,New,17,Temporary,40.791881,-73.946558,172,East Harlem South,"(40.791881, -73.946558)"
110168871,NB,9/18/17,1080148,Manhattan,54,WEST 13TH STREET,10011,113,,Issued,New,20,Temporary,40.736024,-73.995829,63,West Village,"(40.736024, -73.995829)"
121930250,NB,9/18/17,1090159,Manhattan,355,EAST 19 STREET,10003,7,,Issued,New,6,Temporary,40.734903,-73.981413,64,Gramercy,"(40.734903, -73.981413)"
102501810,NB,9/18/17,1086212,Manhattan,175,SULLIVAN STREET,10012,8,,Issued,New,37,Temporary,40.728128,-74.000985,65,West Village,"(40.728128, -74.000985)"
121789163,A1,9/18/17,1018191,Manhattan,134,EAST 28 STREET,10016,5,1,Issued,New,1,Final,40.742523,-73.982187,68,Gramercy,"(40.742523, -73.982187)"
104339930,NB,9/18/17,1017101,Manhattan,47,EAST   34 STREET,10016,110,,Issued,New,22,Temporary,40.747559,-73.982449,74,Midtown-Midtown South,"(40.747559, -73.982449)"
100570151,A1,7/20/16,1051991,Manhattan,1680,LEX AVENUE,10029,,,Issued,New,16,Temporary,40.791881,-73.946558,172,East Harlem South,"(40.791881, -73.946558)"
