GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
1500000US360610150024,360610150024,"Block Group 4, Census Tract 150.02, New York County, New York",1206,524,309,347,309,347,0,11,309,347,0,11,0,11,489,233,489,233,0,11,489,233,0,11,0,11,408,163,408,163,0,11,408,163,0,11,0,11
1500000US360610151000,360610151000,"Block Group 0, Census Tract 151, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610151001,360610151001,"Block Group 1, Census Tract 151, New York County, New York",1340,612,0,11,0,11,0,11,0,11,0,11,0,11,991,532,991,532,0,11,914,493,77,146,0,11,349,144,208,143,0,11,208,143,0,11,141,114
1500000US360610151002,360610151002,"Block Group 2, Census Tract 151, New York County, New York",2007,556,378,296,338,297,0,11,338,297,0,11,40,65,1070,458,732,488,0,11,651,480,81,130,338,193,559,427,305,384,0,11,0,11,305,384,254,163
1500000US360610151003,360610151003,"Block Group 3, Census Tract 151, New York County, New York",943,417,265,218,265,218,0,11,265,218,0,11,0,11,499,229,499,229,0,11,499,229,0,11,0,11,179,161,123,145,0,11,123,145,0,11,56,90
1500000US360610151004,360610151004,"Block Group 4, Census Tract 151, New York County, New York",4042,689,518,198,518,198,0,11,518,198,0,11,0,11,3113,521,3113,521,0,11,3047,544,66,80,0,11,411,181,341,184,0,11,303,183,38,44,70,61
1500000US360610152000,360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610152001,360610152001,"Block Group 1, Census Tract 152, New York County, New York",1382,455,247,151,247,151,0,11,170,139,77,85,0,11,883,388,787,380,0,11,392,261,395,303,96,108,252,114,121,73,0,11,46,51,75,62,131,115
1500000US360610152002,360610152002,"Block Group 2, Census Tract 152, New York County, New York",1161,273,270,163,270,163,0,11,248,162,22,34,0,11,644,156,595,162,0,11,505,146,90,92,49,42,247,143,136,98,0,11,116,93,20,32,111,99
1500000US360610152003,360610152003,"Block Group 3, Census Tract 152, New York County, New York",1954,447,432,218,432,218,0,11,432,218,0,11,0,11,1252,354,1252,354,0,11,1252,354,0,11,0,11,270,134,219,114,0,11,219,114,0,11,51,85
1500000US360610152004,360610152004,"Block Group 4, Census Tract 152, New York County, New York",956,242,50,65,50,65,0,11,50,65,0,11,0,11,799,211,799,211,0,11,799,211,0,11,0,11,107,74,107,74,0,11,89,69,18,28,0,11
1500000US360610152005,360610152005,"Block Group 5, Census Tract 152, New York County, New York",1182,244,140,98,140,98,0,11,140,98,0,11,0,11,829,207,829,207,0,11,829,207,0,11,0,11,213,82,179,77,0,11,179,77,0,11,34,38
1500000US360610152006,360610152006,"Block Group 6, Census Tract 152, New York County, New York",1009,199,206,120,206,120,0,11,206,120,0,11,0,11,421,121,406,120,0,11,406,120,0,11,15,24,382,136,352,133,0,11,352,133,0,11,30,34
1500000US360610153001,360610153001,"Block Group 1, Census Tract 153, New York County, New York",1094,543,244,254,244,254,0,11,244,254,0,11,0,11,850,315,850,315,0,11,850,315,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610153002,360610153002,"Block Group 2, Census Tract 153, New York County, New York",1717,409,250,155,250,155,0,11,250,155,0,11,0,11,1022,286,1022,286,0,11,994,282,28,50,0,11,445,210,318,163,0,11,318,163,0,11,127,148
1500000US360610153003,360610153003,"Block Group 3, Census Tract 153, New York County, New York",903,477,293,215,293,215,0,11,293,215,0,11,0,11,610,287,610,287,0,11,610,287,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610153004,360610153004,"Block Group 4, Census Tract 153, New York County, New York",1611,428,225,188,225,188,0,11,225,188,0,11,0,11,1070,283,1070,283,0,11,1070,283,0,11,0,11,316,281,153,111,0,11,124,100,29,46,163,260
1500000US360610153005,360610153005,"Block Group 5, Census Tract 153, New York County, New York",1148,406,329,230,329,230,0,11,329,230,0,11,0,11,668,239,668,239,0,11,668,239,0,11,0,11,151,128,151,128,0,11,151,128,0,11,0,11
1500000US360610153006,360610153006,"Block Group 6, Census Tract 153, New York County, New York",1564,629,178,229,178,229,0,11,178,229,0,11,0,11,941,501,879,500,0,11,833,495,46,72,62,74,445,228,381,219,0,11,282,180,99,126,64,76
1500000US360610153007,360610153007,"Block Group 7, Census Tract 153, New York County, New York",1679,614,228,241,228,241,0,11,228,241,0,11,0,11,888,342,888,342,0,11,888,342,0,11,0,11,563,236,563,236,0,11,512,232,51,83,0,11
1500000US360610154001,360610154001,"Block Group 1, Census Tract 154, New York County, New York",4638,1532,1129,875,1129,875,0,11,843,782,286,412,0,11,3022,768,3022,768,0,11,2738,729,284,319,0,11,487,301,353,282,0,11,353,282,0,11,134,149
1500000US360610154002,360610154002,"Block Group 2, Census Tract 154, New York County, New York",1455,516,194,196,194,196,0,11,194,196,0,11,0,11,987,489,987,489,0,11,987,489,0,11,0,11,274,219,274,219,0,11,274,219,0,11,0,11
1500000US360610154003,360610154003,"Block Group 3, Census Tract 154, New York County, New York",1291,460,0,11,0,11,0,11,0,11,0,11,0,11,1157,397,1157,397,0,11,1157,397,0,11,0,11,134,157,61,102,0,11,61,102,0,11,73,119
1500000US360610154004,360610154004,"Block Group 4, Census Tract 154, New York County, New York",858,394,0,11,0,11,0,11,0,11,0,11,0,11,342,264,342,264,0,11,342,264,0,11,0,11,516,321,516,321,0,11,516,321,0,11,0,11
1500000US360610154005,360610154005,"Block Group 5, Census Tract 154, New York County, New York",2396,955,180,181,180,181,0,11,180,181,0,11,0,11,2042,833,1769,821,0,11,1769,821,0,11,273,433,174,278,0,11,0,11,0,11,0,11,174,278
1500000US360610154006,360610154006,"Block Group 6, Census Tract 154, New York County, New York",1319,556,103,120,103,120,0,11,103,120,0,11,0,11,1158,550,1158,550,156,252,841,441,161,258,0,11,58,99,58,99,0,11,58,99,0,11,0,11
1500000US360610154007,360610154007,"Block Group 7, Census Tract 154, New York County, New York",678,370,96,143,96,143,0,11,96,143,0,11,0,11,457,280,457,280,0,11,457,280,0,11,0,11,125,147,125,147,0,11,0,11,125,147,0,11
1500000US360610154008,360610154008,"Block Group 8, Census Tract 154, New York County, New York",923,461,44,80,44,80,0,11,44,80,0,11,0,11,761,408,761,408,0,11,761,408,0,11,0,11,118,197,118,197,0,11,118,197,0,11,0,11
1500000US360610154009,360610154009,"Block Group 9, Census Tract 154, New York County, New York",1653,670,452,350,452,350,0,11,452,350,0,11,0,11,912,420,912,420,0,11,912,420,0,11,0,11,289,297,211,258,0,11,61,107,150,236,78,130
1500000US360610155000,360610155000,"Block Group 0, Census Tract 155, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155001,360610155001,"Block Group 1, Census Tract 155, New York County, New York",1616,489,438,208,438,208,0,11,438,208,0,11,0,11,1178,365,1178,365,0,11,1178,365,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610155002,360610155002,"Block Group 2, Census Tract 155, New York County, New York",1518,717,330,303,330,303,0,11,330,303,0,11,0,11,1169,501,1169,501,0,11,1169,501,0,11,0,11,19,32,19,32,0,11,19,32,0,11,0,11
1500000US360610155003,360610155003,"Block Group 3, Census Tract 155, New York County, New York",844,443,93,148,93,148,0,11,93,148,0,11,0,11,334,242,334,242,0,11,334,242,0,11,0,11,417,204,417,204,0,11,330,212,87,130,0,11
1500000US360610155004,360610155004,"Block Group 4, Census Tract 155, New York County, New York",1155,346,48,74,48,74,0,11,48,74,0,11,0,11,632,314,632,314,0,11,632,314,0,11,0,11,475,157,446,169,0,11,446,169,0,11,29,51
1500000US360610155005,360610155005,"Block Group 5, Census Tract 155, New York County, New York",276,170,33,63,33,63,0,11,33,63,0,11,0,11,140,109,140,109,0,11,140,109,0,11,0,11,103,99,103,99,0,11,103,99,0,11,0,11
1500000US360610155006,360610155006,"Block Group 6, Census Tract 155, New York County, New York",4473,638,471,244,471,244,0,11,471,244,0,11,0,11,2404,546,2404,546,0,11,2306,542,98,144,0,11,1598,282,1520,279,0,11,1520,279,0,11,78,64
1500000US360610156011,360610156011,"Block Group 1, Census Tract 156.01, New York County, New York",881,215,20,32,20,32,0,11,20,32,0,11,0,11,711,202,711,202,0,11,711,202,0,11,0,11,150,91,42,34,0,11,17,27,25,21,108,95
1500000US360610156012,360610156012,"Block Group 2, Census Tract 156.01, New York County, New York",1083,558,149,135,149,135,0,11,149,135,0,11,0,11,897,453,897,453,0,11,887,452,10,16,0,11,37,39,19,29,0,11,19,29,0,11,18,29
1500000US360610156013,360610156013,"Block Group 3, Census Tract 156.01, New York County, New York",570,240,35,57,35,57,0,11,35,57,0,11,0,11,501,225,460,231,0,11,448,236,12,18,41,67,34,38,16,26,0,11,16,26,0,11,18,29
1500000US360610156014,360610156014,"Block Group 4, Census Tract 156.01, New York County, New York",3004,680,384,194,384,194,0,11,384,194,0,11,0,11,2355,520,2343,521,0,11,2224,515,119,174,12,21,265,108,226,116,0,11,187,98,39,64,39,49
1500000US360610156021,360610156021,"Block Group 1, Census Tract 156.02, New York County, New York",2496,321,464,169,450,166,0,11,390,160,60,56,14,23,1762,320,1733,323,0,11,1629,318,104,82,29,49,270,103,142,71,0,11,119,66,23,26,128,77
1500000US360610157001,360610157001,"Block Group 1, Census Tract 157, New York County, New York",841,340,205,183,205,183,0,11,205,183,0,11,0,11,474,212,474,212,0,11,474,212,0,11,0,11,162,163,162,163,0,11,162,163,0,11,0,11
1500000US360610157002,360610157002,"Block Group 2, Census Tract 157, New York County, New York",1712,636,334,294,334,294,0,11,334,294,0,11,0,11,1084,395,1084,395,0,11,1084,395,0,11,0,11,294,253,294,253,0,11,294,253,0,11,0,11
1500000US360610157003,360610157003,"Block Group 3, Census Tract 157, New York County, New York",1479,551,293,298,293,298,0,11,293,298,0,11,0,11,935,314,935,314,0,11,766,326,169,219,0,11,251,237,251,237,0,11,251,237,0,11,0,11
1500000US360610157004,360610157004,"Block Group 4, Census Tract 157, New York County, New York",934,558,275,172,275,172,0,11,275,172,0,11,0,11,659,487,659,487,0,11,659,487,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610157005,360610157005,"Block Group 5, Census Tract 157, New York County, New York",1598,693,279,357,279,357,0,11,279,357,0,11,0,11,924,497,924,497,0,11,924,497,0,11,0,11,395,277,260,222,0,11,205,203,55,95,135,165
1500000US360610157006,360610157006,"Block Group 6, Census Tract 157, New York County, New York",792,298,0,11,0,11,0,11,0,11,0,11,0,11,622,324,622,324,0,11,580,317,42,68,0,11,170,137,83,94,0,11,44,71,39,63,87,99
1500000US360610157007,360610157007,"Block Group 7, Census Tract 157, New York County, New York",984,403,98,114,98,114,0,11,98,114,0,11,0,11,722,316,722,316,0,11,722,316,0,11,0,11,164,142,117,150,0,11,117,150,0,11,47,75
1500000US360610157008,360610157008,"Block Group 8, Census Tract 157, New York County, New York",1196,668,400,311,400,311,0,11,400,311,0,11,0,11,708,371,708,371,0,11,708,371,0,11,0,11,88,103,88,103,0,11,88,103,0,11,0,11
1500000US360610158011,360610158011,"Block Group 1, Census Tract 158.01, New York County, New York",1791,351,229,129,229,129,0,11,229,129,0,11,0,11,1164,255,1164,255,0,11,1164,255,0,11,0,11,398,169,365,175,0,11,267,133,98,143,33,38
1500000US360610158012,360610158012,"Block Group 2, Census Tract 158.01, New York County, New York",1032,330,67,62,67,62,0,11,67,62,0,11,0,11,705,175,705,175,0,11,697,180,8,14,0,11,260,167,260,167,0,11,260,167,0,11,0,11
1500000US360610158013,360610158013,"Block Group 3, Census Tract 158.01, New York County, New York",1222,311,259,114,259,114,0,11,241,114,18,39,0,11,758,217,758,217,0,11,710,215,48,64,0,11,205,145,192,143,0,11,161,141,31,32,13,22
1500000US360610158014,360610158014,"Block Group 4, Census Tract 158.01, New York County, New York",1245,423,372,275,372,275,0,11,239,183,133,207,0,11,661,193,661,193,0,11,614,186,47,75,0,11,212,86,212,86,0,11,195,87,17,28,0,11
1500000US360610158021,360610158021,"Block Group 1, Census Tract 158.02, New York County, New York",2486,322,332,108,332,108,0,11,332,108,0,11,0,11,2004,255,2004,255,0,11,1851,225,153,132,0,11,150,67,120,62,0,11,120,62,0,11,30,25
1500000US360610158022,360610158022,"Block Group 2, Census Tract 158.02, New York County, New York",1394,290,121,69,121,69,0,11,121,69,0,11,0,11,1167,253,1167,253,0,11,1046,215,121,142,0,11,106,51,106,51,0,11,77,43,29,44,0,11
1500000US360610159000,360610159000,"Block Group 0, Census Tract 159, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610159001,360610159001,"Block Group 1, Census Tract 159, New York County, New York",1727,522,289,273,289,273,0,11,289,273,0,11,0,11,897,329,897,329,0,11,897,329,0,11,0,11,541,260,541,260,0,11,541,260,0,11,0,11
1500000US360610159002,360610159002,"Block Group 2, Census Tract 159, New York County, New York",1355,512,125,138,125,138,0,11,125,138,0,11,0,11,817,320,817,320,0,11,803,319,14,24,0,11,413,274,413,274,0,11,413,274,0,11,0,11
1500000US360610159003,360610159003,"Block Group 3, Census Tract 159, New York County, New York",1538,440,202,139,202,139,0,11,202,139,0,11,0,11,962,331,962,331,0,11,962,331,0,11,0,11,374,325,347,324,0,11,347,324,0,11,27,44
1500000US360610159004,360610159004,"Block Group 4, Census Tract 159, New York County, New York",882,415,32,73,32,73,0,11,32,73,0,11,0,11,785,386,743,404,0,11,743,404,0,11,42,81,65,70,65,70,0,11,65,70,0,11,0,11
1500000US360610159005,360610159005,"Block Group 5, Census Tract 159, New York County, New York",1411,409,43,50,43,50,0,11,43,50,0,11,0,11,1326,413,1326,413,0,11,1326,413,0,11,0,11,42,50,42,50,0,11,42,50,0,11,0,11
1500000US360610159006,360610159006,"Block Group 6, Census Tract 159, New York County, New York",813,335,20,33,20,33,0,11,20,33,0,11,0,11,753,338,753,338,0,11,753,338,0,11,0,11,40,49,20,32,0,11,20,32,0,11,20,35
1500000US360610159007,360610159007,"Block Group 7, Census Tract 159, New York County, New York",1072,337,140,113,140,113,0,11,140,113,0,11,0,11,707,266,681,267,0,11,681,267,0,11,26,44,225,148,112,105,0,11,112,105,0,11,113,112
1500000US360610160011,360610160011,"Block Group 1, Census Tract 160.01, New York County, New York",838,171,188,101,188,101,0,11,188,101,0,11,0,11,478,130,478,130,0,11,478,130,0,11,0,11,172,77,149,73,0,11,149,73,0,11,23,25
1500000US360610160012,360610160012,"Block Group 2, Census Tract 160.01, New York County, New York",1440,236,222,95,222,95,0,11,222,95,0,11,0,11,748,159,748,159,0,11,726,158,22,32,0,11,470,128,470,128,0,11,470,128,0,11,0,11
1500000US360610160013,360610160013,"Block Group 3, Census Tract 160.01, New York County, New York",533,164,105,73,105,73,0,11,105,73,0,11,0,11,256,97,238,96,0,11,238,96,0,11,18,29,172,92,172,92,0,11,172,92,0,11,0,11
1500000US360610160014,360610160014,"Block Group 4, Census Tract 160.01, New York County, New York",1188,310,285,159,285,159,0,11,285,159,0,11,0,11,586,190,586,190,0,11,586,190,0,11,0,11,317,129,317,129,0,11,288,123,29,46,0,11
1500000US360610160021,360610160021,"Block Group 1, Census Tract 160.02, New York County, New York",1936,271,260,83,260,83,0,11,260,83,0,11,0,11,1271,245,1271,245,0,11,1262,245,9,14,0,11,405,108,363,115,0,11,273,82,90,124,42,34
1500000US360610160022,360610160022,"Block Group 2, Census Tract 160.02, New York County, New York",1075,259,258,128,258,128,0,11,258,128,0,11,0,11,692,162,683,161,0,11,683,161,0,11,9,14,125,53,116,52,0,11,107,51,9,15,9,14
1500000US360610161001,360610161001,"Block Group 1, Census Tract 161, New York County, New York",888,253,121,114,121,114,0,11,121,114,0,11,0,11,491,177,491,177,0,11,479,176,12,20,0,11,276,106,187,84,0,11,162,82,25,29,89,80
1500000US360610161002,360610161002,"Block Group 2, Census Tract 161, New York County, New York",828,310,155,153,155,153,0,11,155,153,0,11,0,11,526,182,526,182,0,11,513,185,13,21,0,11,147,66,120,64,0,11,120,64,0,11,27,32
1500000US360610161003,360610161003,"Block Group 3, Census Tract 161, New York County, New York",827,202,115,87,115,87,0,11,115,87,0,11,0,11,610,164,610,164,0,11,587,163,23,38,0,11,102,77,102,77,0,11,102,77,0,11,0,11
1500000US360610161004,360610161004,"Block Group 4, Census Tract 161, New York County, New York",1001,280,182,119,182,119,0,11,182,119,0,11,0,11,717,225,717,225,0,11,717,225,0,11,0,11,102,76,88,74,0,11,88,74,0,11,14,22
1500000US360610161005,360610161005,"Block Group 5, Census Tract 161, New York County, New York",1612,383,101,76,101,76,0,11,101,76,0,11,0,11,1340,371,1340,371,0,11,1292,366,48,79,0,11,171,105,91,57,0,11,76,51,15,25,80,88
1500000US360610161006,360610161006,"Block Group 6, Census Tract 161, New York County, New York",1012,268,175,96,175,96,0,11,175,96,0,11,0,11,765,203,765,203,0,11,765,203,0,11,0,11,72,49,72,49,0,11,57,45,15,24,0,11
1500000US360610162000,360610162000,"Block Group 0, Census Tract 162, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610162001,360610162001,"Block Group 1, Census Tract 162, New York County, New York",1773,440,454,253,454,253,0,11,454,253,0,11,0,11,969,247,920,252,15,25,867,241,38,67,49,56,350,136,193,115,0,11,162,102,31,50,157,90
1500000US360610162002,360610162002,"Block Group 2, Census Tract 162, New York County, New York",1741,545,312,273,312,273,0,11,125,121,187,267,0,11,1150,357,1055,364,0,11,873,328,182,214,95,89,279,96,113,65,0,11,99,64,14,22,166,90
1500000US360610162003,360610162003,"Block Group 3, Census Tract 162, New York County, New York",1332,476,292,198,278,196,0,11,142,125,136,195,14,24,833,308,693,287,0,11,638,285,55,78,140,133,207,118,194,116,0,11,150,111,44,66,13,21
1500000US360610162004,360610162004,"Block Group 4, Census Tract 162, New York County, New York",2594,573,606,313,554,315,0,11,432,304,122,152,52,79,1581,430,1300,434,0,11,1184,442,116,150,281,166,407,201,152,99,0,11,112,78,40,65,255,195
1500000US360610162005,360610162005,"Block Group 5, Census Tract 162, New York County, New York",2345,532,322,224,322,224,0,11,279,223,43,70,0,11,1765,447,1552,447,0,11,1255,437,297,148,213,165,258,109,170,86,0,11,135,75,35,41,88,87
1500000US360610163000,360610163000,"Block Group 0, Census Tract 163, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610163001,360610163001,"Block Group 1, Census Tract 163, New York County, New York",1482,394,165,108,165,108,0,11,165,108,0,11,0,11,1067,362,1067,362,0,11,1052,362,15,24,0,11,250,108,234,105,16,26,218,104,0,11,16,24
1500000US360610163002,360610163002,"Block Group 2, Census Tract 163, New York County, New York",2171,589,369,226,369,226,0,11,369,226,0,11,0,11,1199,391,1199,391,0,11,1029,389,170,171,0,11,603,187,378,138,0,11,378,138,0,11,225,144
1500000US360610163003,360610163003,"Block Group 3, Census Tract 163, New York County, New York",488,152,39,32,39,32,0,11,39,32,0,11,0,11,397,131,397,131,24,40,349,129,24,39,0,11,52,59,52,59,0,11,52,59,0,11,0,11
1500000US360610163004,360610163004,"Block Group 4, Census Tract 163, New York County, New York",1020,306,136,125,136,125,0,11,136,125,0,11,0,11,582,202,582,202,0,11,561,202,21,32,0,11,302,182,302,182,0,11,285,182,17,26,0,11
1500000US360610163005,360610163005,"Block Group 5, Census Tract 163, New York County, New York",1978,580,361,254,361,254,0,11,361,254,0,11,0,11,1312,383,1312,383,0,11,1298,387,14,23,0,11,305,168,123,69,0,11,108,64,15,23,182,152
1500000US360610164001,360610164001,"Block Group 1, Census Tract 164, New York County, New York",1715,694,227,149,227,149,0,11,227,149,0,11,0,11,1286,598,1203,596,0,11,1168,598,35,56,83,75,202,146,109,78,0,11,109,78,0,11,93,126
1500000US360610164002,360610164002,"Block Group 2, Census Tract 164, New York County, New York",2720,532,426,205,357,210,0,11,311,194,46,79,69,93,1993,419,1653,435,0,11,1552,444,101,77,340,265,301,128,104,73,0,11,87,69,17,29,197,125
1500000US360610164003,360610164003,"Block Group 3, Census Tract 164, New York County, New York",1228,387,103,76,80,68,0,11,80,68,0,11,23,36,837,303,743,307,0,11,653,327,90,114,94,101,288,152,139,93,0,11,98,70,41,63,149,120
1500000US360610164004,360610164004,"Block Group 4, Census Tract 164, New York County, New York",2028,690,694,356,694,356,0,11,694,356,0,11,0,11,1185,421,1073,438,0,11,1039,432,34,53,112,86,149,136,133,134,0,11,133,134,0,11,16,26
1500000US360610165001,360610165001,"Block Group 1, Census Tract 165, New York County, New York",1271,306,70,67,70,67,0,11,70,67,0,11,0,11,862,245,862,245,0,11,862,245,0,11,0,11,339,135,288,129,0,11,277,127,11,18,51,38
1500000US360610165002,360610165002,"Block Group 2, Census Tract 165, New York County, New York",1314,328,249,159,249,159,0,11,249,159,0,11,0,11,822,223,787,220,0,11,787,220,0,11,35,58,243,109,188,77,0,11,188,77,0,11,55,90
1500000US360610165003,360610165003,"Block Group 3, Census Tract 165, New York County, New York",1646,376,370,160,370,160,0,11,370,160,0,11,0,11,869,255,869,255,0,11,869,255,0,11,0,11,407,150,396,150,0,11,396,150,0,11,11,19
1500000US360610165004,360610165004,"Block Group 4, Census Tract 165, New York County, New York",926,327,198,137,198,137,0,11,198,137,0,11,0,11,639,220,639,220,0,11,617,219,22,33,0,11,89,67,89,67,0,11,77,73,12,19,0,11
1500000US360610165005,360610165005,"Block Group 5, Census Tract 165, New York County, New York",1364,401,63,105,63,105,0,11,63,105,0,11,0,11,963,330,920,320,0,11,790,292,130,149,43,63,338,161,241,126,0,11,172,114,69,79,97,111
1500000US360610166001,360610166001,"Block Group 1, Census Tract 166, New York County, New York",507,224,105,105,105,105,0,11,74,96,31,51,0,11,298,140,298,140,0,11,274,140,24,39,0,11,104,101,46,53,0,11,23,38,23,37,58,88
1500000US360610166002,360610166002,"Block Group 2, Census Tract 166, New York County, New York",1666,580,319,196,319,196,0,11,319,196,0,11,0,11,1288,451,1271,453,0,11,1149,472,122,112,17,28,59,54,33,36,0,11,18,28,15,24,26,42
1500000US360610166003,360610166003,"Block Group 3, Census Tract 166, New York County, New York",1139,322,131,123,131,123,0,11,24,27,107,118,0,11,1008,247,1008,247,0,11,870,217,138,156,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610166004,360610166004,"Block Group 4, Census Tract 166, New York County, New York",1330,419,278,200,278,200,0,11,278,200,0,11,0,11,925,283,908,284,0,11,848,308,60,97,17,26,127,96,36,45,0,11,36,45,0,11,91,85
1500000US360610166005,360610166005,"Block Group 5, Census Tract 166, New York County, New York",675,353,90,119,90,119,0,11,90,119,0,11,0,11,550,276,523,273,0,11,508,280,15,23,27,43,35,42,0,11,0,11,0,11,0,11,35,42
1500000US360610166006,360610166006,"Block Group 6, Census Tract 166, New York County, New York",1103,287,123,99,123,99,0,11,94,86,29,49,0,11,704,237,612,243,0,11,444,246,168,121,92,80,276,115,143,94,0,11,129,93,14,23,133,94
1500000US360610167000,360610167000,"Block Group 0, Census Tract 167, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610167001,360610167001,"Block Group 1, Census Tract 167, New York County, New York",1045,371,228,184,228,184,0,11,228,184,0,11,0,11,603,207,603,207,0,11,603,207,0,11,0,11,214,102,214,102,0,11,214,102,0,11,0,11
1500000US360610167002,360610167002,"Block Group 2, Census Tract 167, New York County, New York",1379,312,227,141,227,141,0,11,227,141,0,11,0,11,759,187,739,186,0,11,739,186,0,11,20,35,393,141,393,141,0,11,393,141,0,11,0,11
1500000US360610167003,360610167003,"Block Group 3, Census Tract 167, New York County, New York",1624,353,317,163,317,163,0,11,317,163,0,11,0,11,987,240,987,240,0,11,987,240,0,11,0,11,320,133,320,133,0,11,276,121,44,53,0,11
1500000US360610167004,360610167004,"Block Group 4, Census Tract 167, New York County, New York",1450,348,267,176,267,176,0,11,267,176,0,11,0,11,948,233,948,233,0,11,903,237,45,74,0,11,235,123,235,123,0,11,213,127,22,36,0,11
1500000US360610167005,360610167005,"Block Group 5, Census Tract 167, New York County, New York",902,233,119,90,119,90,0,11,119,90,0,11,0,11,671,199,642,195,0,11,565,196,77,59,29,47,112,69,94,62,20,32,74,57,0,11,18,29
1500000US360610168001,360610168001,"Block Group 1, Census Tract 168, New York County, New York",1556,377,463,233,463,233,0,11,368,231,95,93,0,11,905,214,798,216,0,11,660,233,138,94,107,80,188,102,146,103,0,11,104,95,42,51,42,36
1500000US360610168002,360610168002,"Block Group 2, Census Tract 168, New York County, New York",1742,445,452,254,369,224,0,11,354,227,15,24,83,94,1121,267,735,176,0,11,667,178,68,68,386,272,169,107,70,57,0,11,30,23,40,52,99,92
1500000US360610168003,360610168003,"Block Group 3, Census Tract 168, New York County, New York",891,332,192,123,192,123,0,11,192,123,0,11,0,11,570,234,570,234,0,11,548,237,22,35,0,11,129,76,129,76,0,11,129,76,0,11,0,11
1500000US360610169001,360610169001,"Block Group 1, Census Tract 169, New York County, New York",1273,352,223,168,223,168,0,11,223,168,0,11,0,11,810,226,810,226,0,11,810,226,0,11,0,11,240,157,166,126,0,11,140,118,26,42,74,117
1500000US360610169002,360610169002,"Block Group 2, Census Tract 169, New York County, New York",1705,596,282,361,282,361,0,11,282,361,0,11,0,11,1090,343,1090,343,0,11,1090,343,0,11,0,11,333,155,308,154,0,11,308,154,0,11,25,42
1500000US360610169003,360610169003,"Block Group 3, Census Tract 169, New York County, New York",1712,493,408,271,408,271,0,11,408,271,0,11,0,11,940,293,940,293,0,11,914,293,26,42,0,11,364,172,287,156,48,77,239,138,0,11,77,93
1500000US360610169004,360610169004,"Block Group 4, Census Tract 169, New York County, New York",894,372,48,68,48,68,0,11,48,68,0,11,0,11,714,335,714,335,0,11,714,335,0,11,0,11,132,89,132,89,0,11,132,89,0,11,0,11
1500000US360610169005,360610169005,"Block Group 5, Census Tract 169, New York County, New York",1186,530,142,163,142,163,0,11,142,163,0,11,0,11,933,437,933,437,0,11,933,437,0,11,0,11,111,98,111,98,0,11,111,98,0,11,0,11
1500000US360610169006,360610169006,"Block Group 6, Census Tract 169, New York County, New York",1612,411,350,198,350,198,0,11,350,198,0,11,0,11,1095,295,1067,299,0,11,1042,299,25,40,28,43,167,94,167,94,0,11,167,94,0,11,0,11
1500000US360610170001,360610170001,"Block Group 1, Census Tract 170, New York County, New York",1601,289,46,51,46,51,0,11,46,51,0,11,0,11,994,256,699,222,0,11,623,198,76,97,295,242,561,162,275,130,25,42,233,124,17,27,286,118
1500000US360610170002,360610170002,"Block Group 2, Census Tract 170, New York County, New York",1046,454,149,137,149,137,0,11,149,137,0,11,0,11,626,349,569,353,0,11,569,353,0,11,57,76,271,105,0,11,0,11,0,11,0,11,271,105
