GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24
1500000US360610157002,360610157002,"Block Group 2, Census Tract 157, New York County, New York",281,140,281,140,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,72,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,44,70,0,11,48,45,117,89,0,11
1500000US360610157003,360610157003,"Block Group 3, Census Tract 157, New York County, New York",820,272,820,272,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,58,0,11,52,85,0,11,0,11,11,19,0,11,47,74,279,236,378,216,0,11
1500000US360610157004,360610157004,"Block Group 4, Census Tract 157, New York County, New York",537,277,537,277,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,23,0,11,0,11,0,11,0,11,30,50,68,81,9,17,415,271,0,11
1500000US360610157005,360610157005,"Block Group 5, Census Tract 157, New York County, New York",594,258,594,258,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,16,0,11,33,52,40,64,0,11,0,11,0,11,0,11,54,82,67,76,53,78,7,18,332,241,0,11
1500000US360610157006,360610157006,"Block Group 6, Census Tract 157, New York County, New York",294,152,294,152,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,66,0,11,0,11,0,11,0,11,0,11,20,35,42,54,0,11,35,46,0,11,33,52,128,146,0,11
1500000US360610157007,360610157007,"Block Group 7, Census Tract 157, New York County, New York",518,296,518,296,0,11,0,11,0,11,10,18,0,11,0,11,0,11,41,63,0,11,41,70,0,11,0,11,0,11,0,11,31,54,0,11,12,20,161,169,41,67,170,207,11,17,0,11
1500000US360610157008,360610157008,"Block Group 8, Census Tract 157, New York County, New York",269,118,269,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,16,0,11,0,11,0,11,16,25,0,11,34,50,0,11,0,11,211,115,0,11
1500000US360610158011,360610158011,"Block Group 1, Census Tract 158.01, New York County, New York",458,128,446,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,26,0,11,0,11,0,11,0,11,0,11,0,11,25,20,97,74,308,117,12,20
1500000US360610158012,360610158012,"Block Group 2, Census Tract 158.01, New York County, New York",334,96,334,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,29,0,11,0,11,0,11,40,65,0,11,0,11,13,21,10,16,87,59,160,59,0,11
1500000US360610158013,360610158013,"Block Group 3, Census Tract 158.01, New York County, New York",225,88,201,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,0,11,0,11,0,11,0,11,0,11,0,11,57,73,91,58,41,33,24,26
1500000US360610158014,360610158014,"Block Group 4, Census Tract 158.01, New York County, New York",290,120,235,106,0,11,0,11,0,11,0,11,26,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,40,0,11,68,65,116,81,55,70
1500000US360610158021,360610158021,"Block Group 1, Census Tract 158.02, New York County, New York",1335,123,1335,123,0,11,0,11,8,13,0,11,10,16,0,11,7,10,0,11,0,11,0,11,26,24,25,22,23,25,53,60,6,9,84,77,11,16,37,28,47,30,68,56,930,113,0,11
1500000US360610158022,360610158022,"Block Group 2, Census Tract 158.02, New York County, New York",460,113,460,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,10,0,11,0,11,0,11,4,11,28,18,11,17,38,55,47,43,45,49,86,86,194,47,0,11
1500000US360610159000,360610159000,"Block Group 0, Census Tract 159, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610159001,360610159001,"Block Group 1, Census Tract 159, New York County, New York",87,72,87,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,50,16,27,0,11,38,47,0,11
1500000US360610159002,360610159002,"Block Group 2, Census Tract 159, New York County, New York",262,159,262,159,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,39,32,51,140,144,57,59,0,11
1500000US360610159003,360610159003,"Block Group 3, Census Tract 159, New York County, New York",280,191,280,191,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,39,38,33,46,54,172,184,0,11
1500000US360610159004,360610159004,"Block Group 4, Census Tract 159, New York County, New York",186,135,171,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,48,0,11,23,38,119,148,15,25
1500000US360610159005,360610159005,"Block Group 5, Census Tract 159, New York County, New York",534,173,534,173,0,11,0,11,0,11,0,11,0,11,0,11,30,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,53,0,11,80,75,87,144,52,47,252,120,0,11
1500000US360610159006,360610159006,"Block Group 6, Census Tract 159, New York County, New York",482,182,397,126,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,53,31,52,70,69,248,95,85,137
1500000US360610159007,360610159007,"Block Group 7, Census Tract 159, New York County, New York",322,146,322,146,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,31,50,0,11,0,11,0,11,92,106,199,107,0,11
1500000US360610160011,360610160011,"Block Group 1, Census Tract 160.01, New York County, New York",65,50,39,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,30,26,42
1500000US360610160012,360610160012,"Block Group 2, Census Tract 160.01, New York County, New York",215,96,205,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,10,15,9,15,33,52,142,76,10,16
1500000US360610160013,360610160013,"Block Group 3, Census Tract 160.01, New York County, New York",77,77,77,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,77,77,0,11
1500000US360610160014,360610160014,"Block Group 4, Census Tract 160.01, New York County, New York",124,82,94,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,49,52,45,57,30,48
1500000US360610160021,360610160021,"Block Group 1, Census Tract 160.02, New York County, New York",479,82,463,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,0,11,0,11,0,11,22,24,56,55,75,35,81,36,116,57,103,58,16,19
1500000US360610160022,360610160022,"Block Group 2, Census Tract 160.02, New York County, New York",252,50,252,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11,29,32,0,11,8,12,0,11,19,22,7,11,0,11,43,35,128,43,9,15,0,11
1500000US360610161001,360610161001,"Block Group 1, Census Tract 161, New York County, New York",453,135,436,135,0,11,0,11,0,11,0,11,19,31,16,26,0,11,0,11,24,37,0,11,0,11,0,11,0,11,0,11,45,69,17,27,23,34,0,11,12,20,82,61,198,109,17,26
1500000US360610161002,360610161002,"Block Group 2, Census Tract 161, New York County, New York",408,141,408,141,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,34,0,11,20,31,0,11,0,11,0,11,0,11,0,11,38,45,43,48,16,26,270,124,0,11
1500000US360610161003,360610161003,"Block Group 3, Census Tract 161, New York County, New York",497,110,497,110,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,28,0,11,0,11,0,11,18,29,22,30,0,11,0,11,0,11,23,35,23,26,0,11,44,42,349,102,0,11
1500000US360610161004,360610161004,"Block Group 4, Census Tract 161, New York County, New York",493,116,493,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,25,35,38,173,98,269,109,0,11
1500000US360610161005,360610161005,"Block Group 5, Census Tract 161, New York County, New York",699,178,699,178,0,11,0,11,18,29,36,42,0,11,0,11,17,28,11,20,0,11,0,11,0,11,77,85,0,11,0,11,0,11,17,27,0,11,35,40,29,47,94,125,365,112,0,11
1500000US360610161006,360610161006,"Block Group 6, Census Tract 161, New York County, New York",352,129,352,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,25,0,11,115,96,16,25,83,68,123,65,0,11
1500000US360610162000,360610162000,"Block Group 0, Census Tract 162, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610162001,360610162001,"Block Group 1, Census Tract 162, New York County, New York",680,168,680,168,0,11,0,11,0,11,0,11,36,57,12,19,19,31,11,18,0,11,19,31,0,11,13,21,0,11,16,26,19,29,47,57,137,103,186,131,141,80,24,27,0,11,0,11
1500000US360610162002,360610162002,"Block Group 2, Census Tract 162, New York County, New York",777,185,777,185,15,24,0,11,0,11,13,21,25,40,35,58,0,11,67,69,85,104,0,11,0,11,0,11,0,11,0,11,15,23,36,29,69,51,298,169,68,58,0,11,51,79,0,11
1500000US360610162003,360610162003,"Block Group 3, Census Tract 162, New York County, New York",374,110,365,111,0,11,0,11,0,11,62,63,61,74,28,33,0,11,23,38,12,18,23,38,0,11,0,11,37,31,14,21,24,28,33,46,0,11,48,61,0,11,0,11,0,11,9,16
1500000US360610162004,360610162004,"Block Group 4, Census Tract 162, New York County, New York",899,188,899,188,0,11,73,91,0,11,146,93,160,118,14,23,17,27,23,26,68,65,100,85,0,11,56,69,75,55,0,11,16,19,67,75,25,28,45,73,0,11,0,11,14,24,0,11
1500000US360610162005,360610162005,"Block Group 5, Census Tract 162, New York County, New York",779,169,753,170,0,11,0,11,26,29,11,17,102,93,0,11,19,32,15,24,14,22,89,83,35,38,0,11,51,63,19,32,0,11,0,11,0,11,54,59,84,63,190,86,44,44,26,42
1500000US360610163000,360610163000,"Block Group 0, Census Tract 163, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610163001,360610163001,"Block Group 1, Census Tract 163, New York County, New York",445,101,445,101,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,0,11,0,11,0,11,0,11,18,27,0,11,47,44,146,90,220,75,0,11
1500000US360610163002,360610163002,"Block Group 2, Census Tract 163, New York County, New York",783,194,783,194,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,50,79,0,11,0,11,0,11,0,11,0,11,16,25,11,20,31,35,28,32,54,47,205,123,388,163,0,11
1500000US360610163003,360610163003,"Block Group 3, Census Tract 163, New York County, New York",318,68,318,68,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,0,11,0,11,12,19,0,11,0,11,0,11,19,30,51,47,118,60,108,62,0,11
1500000US360610163004,360610163004,"Block Group 4, Census Tract 163, New York County, New York",499,140,483,136,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,56,90,29,33,0,11,0,11,0,11,0,11,17,27,0,11,76,82,99,57,197,90,16,24
1500000US360610163005,360610163005,"Block Group 5, Census Tract 163, New York County, New York",495,148,495,148,0,11,0,11,0,11,14,22,15,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,16,26,18,27,69,87,71,76,28,34,249,105,0,11
1500000US360610164001,360610164001,"Block Group 1, Census Tract 164, New York County, New York",617,157,617,157,0,11,0,11,0,11,0,11,71,93,0,11,0,11,10,17,0,11,0,11,23,33,24,41,0,11,0,11,0,11,14,22,25,41,12,19,89,73,81,57,268,89,0,11
1500000US360610164002,360610164002,"Block Group 2, Census Tract 164, New York County, New York",908,141,908,141,0,11,0,11,0,11,62,56,109,87,0,11,60,72,9,14,5,9,0,11,0,11,76,66,0,11,14,25,8,13,97,80,34,57,129,83,111,78,29,24,165,92,0,11
1500000US360610164003,360610164003,"Block Group 3, Census Tract 164, New York County, New York",526,135,526,135,0,11,0,11,64,81,52,40,54,40,9,20,0,11,36,57,10,16,15,26,18,32,0,11,0,11,12,19,39,63,0,11,125,93,76,64,16,28,0,11,0,11,0,11
1500000US360610164004,360610164004,"Block Group 4, Census Tract 164, New York County, New York",472,144,454,143,0,11,0,11,0,11,129,105,48,32,15,24,0,11,0,11,33,41,0,11,26,43,0,11,0,11,0,11,12,20,128,117,12,18,51,62,0,11,0,11,0,11,18,28
1500000US360610165001,360610165001,"Block Group 1, Census Tract 165, New York County, New York",239,115,239,115,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,27,25,39,13,21,10,18,16,25,85,95,73,62,0,11
1500000US360610165002,360610165002,"Block Group 2, Census Tract 165, New York County, New York",523,149,506,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,41,40,30,35,146,86,289,133,17,29
1500000US360610165003,360610165003,"Block Group 3, Census Tract 165, New York County, New York",517,131,517,131,0,11,0,11,0,11,0,11,0,11,0,11,20,33,0,11,22,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,69,85,79,66,130,79,197,86,0,11
1500000US360610165004,360610165004,"Block Group 4, Census Tract 165, New York County, New York",364,95,345,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,20,32,162,80,155,85,19,30
1500000US360610165005,360610165005,"Block Group 5, Census Tract 165, New York County, New York",299,133,299,133,0,11,0,11,0,11,0,11,0,11,20,40,0,11,0,11,12,20,0,11,0,11,0,11,0,11,0,11,64,73,79,79,0,11,7,12,27,35,12,18,78,65,0,11
1500000US360610166001,360610166001,"Block Group 1, Census Tract 166, New York County, New York",291,83,291,83,0,11,0,11,0,11,44,66,0,11,0,11,0,11,0,11,0,11,50,64,0,11,22,34,0,11,0,11,0,11,42,36,23,34,13,21,27,31,70,51,0,11,0,11
1500000US360610166002,360610166002,"Block Group 2, Census Tract 166, New York County, New York",377,134,377,134,0,11,0,11,0,11,14,22,38,44,34,54,0,11,0,11,0,11,0,11,0,11,0,11,32,29,0,11,0,11,0,11,16,26,87,75,59,51,31,42,66,70,0,11
1500000US360610166003,360610166003,"Block Group 3, Census Tract 166, New York County, New York",538,113,538,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,38,0,11,17,27,0,11,15,24,0,11,0,11,31,44,67,52,89,85,81,52,215,84,0,11
1500000US360610166004,360610166004,"Block Group 4, Census Tract 166, New York County, New York",668,138,668,138,0,11,0,11,17,28,0,11,0,11,0,11,0,11,0,11,0,11,21,32,0,11,72,58,14,23,0,11,0,11,32,41,16,27,34,32,186,110,264,119,12,18,0,11
1500000US360610166005,360610166005,"Block Group 5, Census Tract 166, New York County, New York",301,72,301,72,0,11,0,11,0,11,32,37,13,21,12,18,14,22,27,30,0,11,34,38,0,11,0,11,20,33,0,11,0,11,0,11,21,33,45,56,26,44,44,56,13,20,0,11
1500000US360610166006,360610166006,"Block Group 6, Census Tract 166, New York County, New York",577,137,577,137,0,11,0,11,0,11,74,54,0,11,35,41,36,41,20,32,15,22,29,36,4,13,44,41,0,11,94,90,0,11,113,65,0,11,33,39,42,54,38,47,0,11,0,11
1500000US360610167000,360610167000,"Block Group 0, Census Tract 167, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610167001,360610167001,"Block Group 1, Census Tract 167, New York County, New York",268,92,268,92,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,31,78,78,0,11,63,50,108,67,0,11
1500000US360610167002,360610167002,"Block Group 2, Census Tract 167, New York County, New York",349,96,335,94,0,11,0,11,0,11,0,11,0,11,0,11,12,18,16,26,0,11,0,11,0,11,0,11,17,28,0,11,0,11,17,24,0,11,14,24,0,11,93,79,166,81,14,21
1500000US360610167003,360610167003,"Block Group 3, Census Tract 167, New York County, New York",398,98,398,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,31,20,31,20,30,44,45,55,46,240,89,0,11
1500000US360610167004,360610167004,"Block Group 4, Census Tract 167, New York County, New York",547,114,450,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,26,31,34,16,25,34,38,50,38,84,54,219,100,97,108
1500000US360610167005,360610167005,"Block Group 5, Census Tract 167, New York County, New York",349,70,331,69,0,11,15,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,0,11,27,31,0,11,15,23,28,34,59,47,172,69,18,28
1500000US360610168001,360610168001,"Block Group 1, Census Tract 168, New York County, New York",658,104,658,104,0,11,14,23,57,55,62,40,28,25,33,37,29,33,28,26,25,27,57,52,0,11,85,53,0,11,70,60,9,13,76,67,20,33,55,40,10,15,0,11,0,11,0,11
1500000US360610168002,360610168002,"Block Group 2, Census Tract 168, New York County, New York",670,116,670,116,0,11,11,17,0,11,63,61,26,41,48,47,49,35,52,42,56,55,32,40,29,28,60,47,0,11,0,11,21,23,22,25,70,59,39,47,19,22,73,35,0,11,0,11
1500000US360610168003,360610168003,"Block Group 3, Census Tract 168, New York County, New York",155,67,155,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,24,30,45,0,11,0,11,0,11,12,12,35,41,31,27,25,25,0,11
1500000US360610169001,360610169001,"Block Group 1, Census Tract 169, New York County, New York",681,237,549,175,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,37,0,11,14,25,126,79,386,184,132,193
1500000US360610169002,360610169002,"Block Group 2, Census Tract 169, New York County, New York",495,149,495,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,39,0,11,0,11,0,11,0,11,0,11,18,29,69,109,0,11,20,33,21,34,0,11,59,61,283,126,0,11
1500000US360610169003,360610169003,"Block Group 3, Census Tract 169, New York County, New York",488,157,472,156,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,50,66,36,44,149,81,237,134,16,27
1500000US360610169004,360610169004,"Block Group 4, Census Tract 169, New York County, New York",605,199,605,199,0,11,0,11,0,11,0,11,86,148,0,11,0,11,0,11,40,65,0,11,0,11,0,11,0,11,0,11,20,33,26,45,90,90,90,92,0,11,35,43,218,115,0,11
1500000US360610169005,360610169005,"Block Group 5, Census Tract 169, New York County, New York",373,165,361,171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,68,111,22,37,12,20,0,11,38,53,0,11,80,50,141,127,12,19
1500000US360610169006,360610169006,"Block Group 6, Census Tract 169, New York County, New York",218,95,218,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,28,0,11,0,11,0,11,11,18,21,35,51,49,0,11,40,66,78,58,0,11
1500000US360610170001,360610170001,"Block Group 1, Census Tract 170, New York County, New York",724,126,687,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,23,37,0,11,0,11,23,26,10,15,0,11,130,84,88,71,355,113,0,11,47,43,0,11,37,60
1500000US360610170002,360610170002,"Block Group 2, Census Tract 170, New York County, New York",583,132,560,123,0,11,0,11,5,10,126,84,70,58,0,11,17,27,22,35,0,11,28,32,0,11,3,13,0,11,0,11,0,11,26,41,0,11,111,91,30,48,112,89,10,17,23,41
1500000US360610170003,360610170003,"Block Group 3, Census Tract 170, New York County, New York",512,134,512,134,0,11,0,11,33,37,10,17,59,91,15,24,0,11,0,11,0,11,0,11,0,11,0,11,39,63,42,66,0,11,19,24,16,24,144,88,88,67,47,55,0,11,0,11
1500000US360610170004,360610170004,"Block Group 4, Census Tract 170, New York County, New York",873,150,873,150,39,57,0,11,11,19,37,35,0,11,0,11,12,19,0,11,0,11,12,19,24,38,38,34,27,32,0,11,22,36,88,58,118,99,373,113,72,63,0,11,0,11,0,11
1500000US360610170005,360610170005,"Block Group 5, Census Tract 170, New York County, New York",364,141,364,141,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,44,0,11,58,87,70,81,97,64,76,68,36,36,0,11
1500000US360610171000,360610171000,"Block Group 0, Census Tract 171, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610171001,360610171001,"Block Group 1, Census Tract 171, New York County, New York",624,165,624,165,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,48,78,71,115,150,0,11,102,78,300,103,0,11
1500000US360610171002,360610171002,"Block Group 2, Census Tract 171, New York County, New York",614,163,599,167,0,11,0,11,0,11,0,11,0,11,28,46,0,11,0,11,17,29,0,11,0,11,0,11,14,22,0,11,0,11,27,43,0,11,0,11,53,64,201,146,259,155,15,25
1500000US360610171003,360610171003,"Block Group 3, Census Tract 171, New York County, New York",480,141,453,135,0,11,0,11,0,11,0,11,0,11,21,35,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,36,41,63,29,33,21,34,289,114,27,43
1500000US360610171004,360610171004,"Block Group 4, Census Tract 171, New York County, New York",366,146,351,148,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,28,0,11,0,11,0,11,0,11,0,11,0,11,30,49,29,47,18,28,32,52,70,69,155,123,15,24
1500000US360610171005,360610171005,"Block Group 5, Census Tract 171, New York County, New York",359,164,359,164,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,65,82,0,11,150,131,144,95,0,11
1500000US360610171006,360610171006,"Block Group 6, Census Tract 171, New York County, New York",371,153,371,153,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,58,54,54,59,163,163,96,77,0,11
1500000US360610172001,360610172001,"Block Group 1, Census Tract 172, New York County, New York",572,139,524,139,0,11,9,14,0,11,0,11,14,22,0,11,0,11,0,11,0,11,35,58,0,11,0,11,0,11,4,9,0,11,80,69,85,66,119,59,40,41,39,49,99,84,48,44
1500000US360610172002,360610172002,"Block Group 2, Census Tract 172, New York County, New York",478,130,478,130,0,11,8,14,13,15,167,111,6,12,0,11,17,26,14,22,9,15,32,39,0,11,7,11,29,36,53,51,30,35,0,11,0,11,93,90,0,11,0,11,0,11,0,11
1500000US360610172003,360610172003,"Block Group 3, Census Tract 172, New York County, New York",286,101,286,101,0,11,0,11,0,11,108,83,0,11,0,11,14,21,0,11,42,66,0,11,0,11,10,18,0,11,0,11,0,11,0,11,51,71,61,79,0,11,0,11,0,11,0,11
1500000US360610172004,360610172004,"Block Group 4, Census Tract 172, New York County, New York",481,128,455,124,0,11,0,11,0,11,0,11,15,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,34,35,0,11,0,11,0,11,0,11,41,40,99,71,167,94,99,68,26,30
1500000US360610172005,360610172005,"Block Group 5, Census Tract 172, New York County, New York",266,87,266,87,0,11,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11,28,38,0,11,0,11,0,11,0,11,0,11,0,11,57,68,98,66,22,25,54,64,0,11,0,11
1500000US360610173001,360610173001,"Block Group 1, Census Tract 173, New York County, New York",305,127,305,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,78,111,0,11,0,11,0,11,0,11,48,56,27,47,31,33,121,86,0,11
1500000US360610173002,360610173002,"Block Group 2, Census Tract 173, New York County, New York",427,202,427,202,0,11,0,11,0,11,0,11,0,11,0,11,61,71,0,11,0,11,0,11,56,69,0,11,0,11,0,11,87,126,25,41,0,11,20,32,22,34,103,144,53,55,0,11
1500000US360610173003,360610173003,"Block Group 3, Census Tract 173, New York County, New York",735,183,707,175,0,11,0,11,0,11,23,39,0,11,0,11,54,64,0,11,0,11,39,46,0,11,12,22,0,11,77,110,0,11,28,46,0,11,0,11,0,11,11,18,463,146,28,45
1500000US360610173004,360610173004,"Block Group 4, Census Tract 173, New York County, New York",460,172,460,172,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,73,115,0,11,0,11,0,11,0,11,38,64,71,71,62,64,12,20,0,11,204,86,0,11
1500000US360610173005,360610173005,"Block Group 5, Census Tract 173, New York County, New York",336,160,321,158,0,11,0,11,0,11,20,33,176,136,15,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,33,24,37,41,38,25,39,15,25
1500000US360610173006,360610173006,"Block Group 6, Census Tract 173, New York County, New York",470,195,369,157,0,11,0,11,0,11,24,40,25,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,33,24,38,22,36,155,149,98,83,101,128
1500000US360610173007,360610173007,"Block Group 7, Census Tract 173, New York County, New York",566,178,566,178,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,110,134,110,97,158,101,174,106,0,11
1500000US360610174011,360610174011,"Block Group 1, Census Tract 174.01, New York County, New York",724,158,724,158,0,11,0,11,14,22,100,76,18,29,54,50,12,24,51,79,0,11,65,78,58,89,81,54,0,11,0,11,67,57,90,70,79,90,35,56,0,11,0,11,0,11,0,11
1500000US360610174012,360610174012,"Block Group 2, Census Tract 174.01, New York County, New York",595,135,595,135,0,11,0,11,10,19,0,11,38,61,14,23,93,81,0,11,0,11,0,11,0,11,0,11,32,47,0,11,25,31,98,81,34,42,166,95,72,72,13,24,0,11,0,11
